Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
153570;Unifi Liquid Fund- Direct Growth;Direct Plan;GROWTH;INF1MIY01056;;1075.4184;12-Sep-2026
153571;Unifi Liquid Fund- Regular Growth;Regular Plan;GROWTH;INF1MIY01064;;1074.5452;12-Sep-2026

Union Mutual Fund
115401;Union Liquid Fund - Daily IDCW Option;Regular Plan;Daily IDCW Option;;INF582M01021;1001.4576;12-Sep-2026
119301;Union Liquid Fund - Direct Plan - Daily IDCW Option;Direct Plan;Daily IDCW Option;;INF582M01682;1002.0510;12-Sep-2026
119305;Union Liquid Fund - Direct Plan - Fortnightly IDCW Option;Direct Plan;Fortnightly IDCW Option;INF582M01724;INF582M01708;1001.4539;12-Sep-2026
119303;Union Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01674;;2740.7596;12-Sep-2026
119302;Union Liquid Fund - Direct Plan - Monthly IDCW Option;Direct Plan;Monthly IDCW Option;INF582M01732;INF582M01716;1004.3572;12-Sep-2026
119304;Union Liquid Fund - Direct Plan - Weekly IDCW Option;Direct Plan;Weekly IDCW Option;;INF582M01690;1001.9355;12-Sep-2026
115399;Union Liquid Fund - Fortnightly IDCW Option;Regular Plan;Fortnightly IDCW Option;INF582M01062;INF582M01047;1001.4358;12-Sep-2026
115398;Union Liquid Fund - Growth Option;Regular Plan;Growth Option;INF582M01013;;2704.4114;12-Sep-2026
115400;Union Liquid Fund - Monthly IDCW Option;Regular Plan;Monthly IDCW Option;INF582M01070;INF582M01054;1003.8866;12-Sep-2026
115402;Union Liquid Fund - Weekly IDCW Option;Regular Plan;Weekly IDCW Option;;INF582M01039;1002.1861;12-Sep-2026

Open Ended Schemes ( Other Scheme - Other  ETFs )


Bajaj Finserv Mutual Fund
152638;Bajaj Finserv Nifty 1D Rate Liquid ETF;;;INF0QA701854;;1098.4185;12-Sep-2026

Edelweiss Mutual Fund
153920;Edelweiss Nifty 1D Rate Liquid ETF - Growth;;;INF754K01VW2;;1047.3383;12-Sep-2026

Kotak Mahindra Mutual Fund
151358;Kotak Nifty 1D Rate Liquid ETF;;;INF174KA1LV5;;1122.2465;12-Sep-2026

Open Ended Schemes ( Income/Debt Oriented Schemes - Overnight Fund )


Axis Mutual Fund
146679;Axis Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;;INF846K01N99;1000.5073;12-Sep-2026
146675;Axis Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01N65;;1458.8841;12-Sep-2026
146677;Axis Overnight Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01N73;INF846K01N81;1003.2042;12-Sep-2026
146676;Axis Overnight Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF846K01N40;INF846K01N57;1001.3388;12-Sep-2026
146682;Axis Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;;INF846K01O56;1000.5032;12-Sep-2026
146678;Axis Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01O23;;1453.2473;12-Sep-2026
146681;Axis Overnight Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01O31;INF846K01O49;1003.1833;12-Sep-2026
146680;Axis Overnight Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF846K01O07;INF846K01O15;1001.3077;12-Sep-2026

Canara Robeco Mutual Fund
147532;CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01JN3;1001.0012;12-Sep-2026
147531;CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01JM5;;1422.4762;12-Sep-2026
147533;CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01JP8;1001.0000;12-Sep-2026
147534;CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01JO1;;1420.8240;12-Sep-2026

Choice Mutual Fund
154416;Choice Overnight Fund - Daily IDCW Option - Direct Plan;Direct Plan;Daily IDCW;;INF2KCX01061;100.1000;12-Sep-2026
154414;Choice Overnight Fund - Daily IDCW Option - Regular Plan;Regular Plan;Daily IDCW;;INF2KCX01079;100.1000;12-Sep-2026
154413;Choice Overnight Fund - Growth Option - Direct Plan;Direct Plan;Growth;INF2KCX01087;;100.9693;12-Sep-2026
154415;Choice Overnight Fund - Growth Option - Regular Plan;Regular Plan;Growth;INF2KCX01095;;100.9485;12-Sep-2026
154624;Choice Overnight Fund -Direct -Unclaimed Less than 3 years Redemption Plan;Direct Plan;Unclaimed Less than 3 years Redemption;;;100.4167;12-Sep-2026

Groww Mutual Fund
147458;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);Direct Plan;Income Distribution cum capital withdrawal;;INF666M01GM6;1001.7494;12-Sep-2026
147452;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01GP9;INF666M01GQ7;1215.0891;12-Sep-2026
147450;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option;Direct Plan;Growth;INF666M01GL8;;1419.1555;12-Sep-2026
147453;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01GR5;INF666M01GS3;1002.6525;12-Sep-2026
147451;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01GN4;INF666M01GO2;1002.9502;12-Sep-2026
147455;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);Regular Plan;Income Distribution cum capital withdrawal;;INF666M01GU9;1001.1918;12-Sep-2026
147457;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01GX3;INF666M01GY1;1001.1888;12-Sep-2026
147454;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option;Regular Plan;Growth;INF666M01GT1;;1409.5248;12-Sep-2026
147459;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01GZ8;INF666M01HA9;1002.6139;12-Sep-2026
147456;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01GV7;INF666M01GW5;1001.5323;12-Sep-2026
149394;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years;;;;;1316.5863;12-Sep-2026
149396;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years;;;;;1302.4458;12-Sep-2026
149395;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years;;;;;1000;12-Sep-2026

Helios Mutual Fund
152151;Helios Overnight Fund - Direct Plan - Daily IDCW Option;Direct Plan;Daily IDCW;INF0R8701087;;1000.1255;12-Sep-2026
152152;Helios Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0R8701079;;1181.3621;12-Sep-2026
152154;Helios Overnight Fund - Regular Plan - Daily IDCW Option;Regular Plan;Daily IDCW;INF0R8701103;;1000.1242;12-Sep-2026
152153;Helios Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0R8701095;;1179.6750;12-Sep-2026

HSBC Mutual Fund
147291;HSBC Overnight Fund - Direct Daily IDCW;Direct Plan;Daily IDCW;;INF336L01OG4;1000.14;12-Sep-2026
147287;HSBC Overnight Fund - Direct Growth;Direct Plan;Growth;INF336L01OF6;;1442.0913;12-Sep-2026
147300;HSBC Overnight Fund - Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF336L01OK6;INF336L01OI0;1002.3415;12-Sep-2026
147296;HSBC Overnight Fund - Direct Weekly IDCW;Direct Plan;Weekly IDCW;INF336L01OJ8;INF336L01OH2;1000.5236;12-Sep-2026
147289;HSBC Overnight Fund - Regular Daily IDCW;Regular Plan;Daily IDCW;;INF336L01OM2;1000.1445;12-Sep-2026
147290;HSBC Overnight Fund - Regular Growth;Regular Plan;Growth;INF336L01OL4;;1429.5382;12-Sep-2026
147301;HSBC Overnight Fund - Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF336L01OQ3;INF336L01OO8;1002.3074;12-Sep-2026
147288;HSBC Overnight Fund - Regular Weekly IDCW;Regular Plan;Weekly IDCW;INF336L01OP5;INF336L01ON0;1000.5381;12-Sep-2026
150501;HSBC Overnight Fund - Unclaimed IDCW Above three years;;;;;1000;12-Sep-2026
150499;HSBC Overnight Fund - Unclaimed IDCW Below three years;Regular Plan;Unclaimed IDCW Below three years;;;1279.8444;12-Sep-2026
150500;HSBC Overnight Fund - Unclaimed Redemption above three years;;;;;1000;12-Sep-2026
150502;HSBC Overnight Fund - Unclaimed Redemption Below three years;;;;;1279.8644;12-Sep-2026

Invesco Mutual Fund
147884;Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment);Direct Plan;Daily IDCW;;INF205KA1122;1000.5303;12-Sep-2026
147883;Invesco India Overnight Fund - Direct Plan - Growth;Direct Plan;Growth;INF205KA1163;;1392.4068;12-Sep-2026
147886;Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment);Direct Plan;Monthly IDCW;INF205KA1155;INF205KA1148;1001.9907;12-Sep-2026
147880;Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment);Regular Plan;Daily IDCW;;INF205KA1072;1000.1395;12-Sep-2026
147878;Invesco India Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF205KA1114;;1387.179;12-Sep-2026
147879;Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment);Regular Plan;Monthly IDCW;INF205KA1106;INF205KA1098;1002.3164;12-Sep-2026
147881;Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment);Regular Plan;Weekly IDCW;;INF205KA1080;1000.9241;12-Sep-2026

Jio BlackRock Mutual Fund
153650;JioBlackRock Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001036;;1064.1323;12-Sep-2026
154640;JioBlackRock Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001317;;1002.6083;12-Sep-2026
154070;JioBlackRock Overnight Fund - Unclaimed Redemption - Upto 3 years - Growth Option;;Unclaimed Redemption - Upto 3 years - Growth Option;;;1040.5655;12-Sep-2026

JM Financial Mutual Fund
147838;JM Overnight Fund (Direct) - Daily IDCW;Direct Plan;Daily IDCW Option;;INF192K01LY2;1000;12-Sep-2026
147835;JM Overnight Fund (Direct) - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF192K01LZ9;INF192K01MA0;1000.4692;12-Sep-2026
147839;JM Overnight Fund (Regular) - Daily IDCW;Regular Plan;Daily IDCW Option;;INF192K01LU0;1000;12-Sep-2026
147836;JM Overnight Fund (Regular) - Growth;Regular Plan;Growth Option;INF192K01LX4;;1388.9703;12-Sep-2026
147834;JM Overnight Fund (Regular) - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF192K01LV8;INF192K01LW6;1000.4676;12-Sep-2026
147837;JM Overnight Fund - (Direct) - Growth;Direct Plan;Growth Option;INF192K01MB8;;1395.5543;12-Sep-2026
149828;JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan;Direct Plan;Unclaimed IDCW - Growth Plan;INF192K01MJ1;;1400.8023;12-Sep-2026
149827;JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F. - Growth Plan;Direct Plan;Unclaimed IDCW I.E.F - Growth Plan;INF192K01ML7;;1073.9936;12-Sep-2026
149829;JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan;Direct Plan;Unclaimed Redemption - Growth Plan;INF192K01MI3;;1395.577;12-Sep-2026
149826;JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan;Direct Plan;Unclaimed Redemption I.E.F - Growth Plan;INF192K01MK9;;1073.9936;12-Sep-2026

Mirae Asset Mutual Fund
147737;Mirae Asset Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF769K01FJ0;1000.0242;12-Sep-2026
147736;Mirae Asset Overnight Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01FG6;;1413.2982;12-Sep-2026
147738;Mirae Asset Overnight Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF769K01FF8;INF769K01FI2;1002.4832;12-Sep-2026
147740;Mirae Asset Overnight Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF769K01FK8;1000.3862;12-Sep-2026
147743;Mirae Asset Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF769K01FL6;1000.0068;12-Sep-2026
147739;Mirae Asset Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01FE1;;1404.4678;12-Sep-2026
147742;Mirae Asset Overnight Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF769K01FD3;INF769K01FH4;1002.4498;12-Sep-2026
147741;Mirae Asset Overnight Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF769K01FM4;1000.3905;12-Sep-2026

Monarch Mutual Fund
154705;Monarch Overnight Fund - Direct Plan - Monthly  IDCW;Direct Plan;Monthly IDCW;INF2ZSC01085;INF2ZSC01069;1000.6955;12-Sep-2026
154706;Monarch Overnight Fund- Direct Plan- Growth;Direct Plan;Growth;INF2ZSC01028;;1000.6963;12-Sep-2026
154711;Monarch Overnight Fund- Regular Plan Growth;Regular Plan;Growth;INF2ZSC01010;;1000.6899;12-Sep-2026

NJ Mutual Fund
150369;NJ Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF0J8L01081;;1275.1103;12-Sep-2026
150368;NJ Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF0J8L01073;;1269.8727;12-Sep-2026
152116;NJ Overnight Fund - Unclaimed Redemption Plan - Upto 3 Years;;Unclaimed Redemption Plan - Upto 3 Years;;;1107.6112;12-Sep-2026

Shriram Mutual Fund
154395;Shriram Overnight Fund- Direct Daily IDCW;Direct Plan;Daily IDCW;;INF680P01513;1000.0187;12-Sep-2026
154394;Shriram Overnight Fund- Direct Growth;Direct Plan;Growth;INF680P01497;;1272.5631;12-Sep-2026
154396;Shriram Overnight Fund- Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF680P01612;INF680P01638;1003.4247;12-Sep-2026
154398;Shriram Overnight Fund- Regular Daily IDCW;Regular Plan;Daily IDCW;;INF680P01521;1000.01;12-Sep-2026
154399;Shriram Overnight Fund- Regular Growth;Regular Plan;Growth;INF680P01505;;1268.4005;12-Sep-2026
154402;Shriram Overnight Fund- Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF680P01620;INF680P01646;1003.4165;12-Sep-2026

Open Ended Schemes ( Income/Debt Oriented Schemes - Liquid Fund )


Abakkus Mutual Fund
154049;Abakkus Liquid Fund - Direct Plan - Daily IDCW Reinvestment;Direct Plan;Daily IDCW Reinvestment;;INF2JJD01011;100.1028;12-Sep-2026
154051;Abakkus Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF2JJD01029;;104.4997;12-Sep-2026
154055;Abakkus Liquid Fund - Direct Plan - Monthly IDCW Reinvestment;Direct Plan;Monthly IDCW Reinvestment;;INF2JJD01037;100.5083;12-Sep-2026
154052;Abakkus Liquid Fund - Direct Plan - Quarterly IDCW Reinvestment;Direct Plan;Quarterly IDCW Reinvestment;;INF2JJD01052;101.3011;12-Sep-2026
154050;Abakkus Liquid Fund - Direct Plan - Weekly IDCW Reinvestment;Direct Plan;Weekly IDCW Reinvestment;;INF2JJD01045;100.1271;12-Sep-2026
154053;Abakkus Liquid Fund - Regular Plan - Daily IDCW Reinvestment;Regular Plan;Daily IDCW Reinvestment;;INF2JJD01060;100.1026;12-Sep-2026
154047;Abakkus Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF2JJD01078;;104.4363;12-Sep-2026
154048;Abakkus Liquid Fund - Regular Plan - Monthly IDCW Reinvestment;Regular Plan;Monthly IDCW Reinvestment;;INF2JJD01086;100.5027;12-Sep-2026
154054;Abakkus Liquid Fund - Regular Plan - Quarterly IDCW Reinvestment;Regular Plan;Quarterly IDCW Reinvestment;;INF2JJD01102;101.2405;12-Sep-2026
154056;Abakkus Liquid Fund - Regular Plan - Weekly IDCW Reinvestment;Regular Plan;Weekly IDCW Reinvestment;;INF2JJD01094;100.1261;12-Sep-2026
154521;Abakkus Liquid Fund - Unclaimed Redemption Less than 3 Years;Direct Plan;Unclaimed Redemption Less Than 3 years;;;100.9339;12-Sep-2026

ASK MUTUAL FUND
154591;ASK Liquid Fund Direct Daily IDCW;Direct Plan;Daily IDCW;;INF2XUU01039;1000.1752;12-Sep-2026
154589;ASK Liquid Fund Direct Growth;Direct Plan;Growth;INF2XUU01013;;1003.0301;12-Sep-2026
154592;ASK Liquid Fund Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF2XUU01112;INF2XUU01120;1002.9783;12-Sep-2026
154583;ASK Liquid Fund Direct Weekly IDCW;Direct Plan;Weekly IDCW;INF2XUU01070;INF2XUU01088;1000.6402;12-Sep-2026
154586;ASK Liquid Fund Regular Daily IDCW;Regular Plan;Daily IDCW;;INF2XUU01047;1000.1865;12-Sep-2026
154581;ASK Liquid Fund Regular Growth;Regular Plan;Growth;INF2XUU01021;;1002.9788;12-Sep-2026
154590;ASK Liquid Fund Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF2XUU01096;INF2XUU01104;1002.9218;12-Sep-2026
154587;ASK Liquid Fund Regular Weekly IDCW;Regular Plan;Weekly IDCW;INF2XUU01054;INF2XUU01062;1000.5823;12-Sep-2026

Axis Mutual Fund
120388;Axis Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;;INF846K01DA0;1000.9560;12-Sep-2026
120389;Axis Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01CX4;;3162.0670;12-Sep-2026
120391;Axis Liquid Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01CY2;INF846K01CZ9;1004.0620;12-Sep-2026
120390;Axis Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF846K01DB8;INF846K01DC6;1002.7746;12-Sep-2026
112211;Axis Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;;INF846K01420;1001.3998;12-Sep-2026
112210;Axis Liquid Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01412;;3131.6446;12-Sep-2026
112213;Axis Liquid Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01453;INF846K01461;1004.6073;12-Sep-2026
112212;Axis Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF846K01438;INF846K01446;1002.7617;12-Sep-2026
112712;Axis Liquid Fund - Retail Plan - Daily IDCW;;Daily IDCW Option;;INF846K01362;1000.9559;12-Sep-2026
112713;Axis Liquid Fund - Retail Plan - Growth Option;;Growth Option;INF846K01354;;2850.6842;12-Sep-2026
112714;Axis Liquid Fund - Retail Plan - Monthly IDCW;;Monthly IDCW Option;INF846K01396;INF846K01404;1003.7359;12-Sep-2026
112715;Axis Liquid Fund - Retail Plan - Weekly IDCW;;Weekly IDCW Option;INF846K01370;INF846K01388;1001.7647;12-Sep-2026

Canara Robeco Mutual Fund
118307;CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01FS0;1005.5000;12-Sep-2026
118305;CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01FU6;;3405.1506;12-Sep-2026
118304;CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01FT8;;2266.4325;12-Sep-2026
118306;CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01FV4;INF760K01FW2;1003.6694;12-Sep-2026
118308;CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment);Direct Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01FY8;INF760K01FX0;1001.0301;12-Sep-2026
109349;CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01CU3;1005.5000;12-Sep-2026
109353;CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01CW9;;3382.4486;12-Sep-2026
109351;CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01CX7;INF760K01CY5;1003.4240;12-Sep-2026
109350;CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);Regular Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01BZ4;INF760K01CZ2;1001.0223;12-Sep-2026
139235;Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option;Direct Plan;Unclaimed Redemption and Dividend Plan-Growth Option;INF760K01IC8;;1858.3982;12-Sep-2026

DSP Mutual Fund
119125;DSP Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF740K01QL4;;4064.5957;12-Sep-2026
119124;DSP Liquid Fund - Direct Plan - IDCW - Daily;Direct Plan;Daily IDCW;;INF740KA1OB6;1001.6223;12-Sep-2026
119123;DSP Liquid Fund - Direct Plan - IDCW - Weekly;Direct Plan;Weekly IDCW;INF740KA1OC4;INF740KA1OD2;1001.6897;12-Sep-2026
103347;DSP Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF740K01FK9;;4014.0550;12-Sep-2026
103348;DSP Liquid Fund - Regular Plan - IDCW - Weekly;Regular Plan;Weekly IDCW;INF740K01FM5;INF740K01FL7;1001.6848;12-Sep-2026
103349;DSP Liquid Fund- Regular Plan - IDCW - Daily;Regular Plan;Daily IDCW;;INF740KA1OE0;1001.6195;12-Sep-2026

Groww Mutual Fund
119135;Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF666M01451;;2754.3498;12-Sep-2026
119136;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);Direct Plan;Income Distribution cum capital withdrawal;;INF666M01469;1002.2375;12-Sep-2026
115991;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Regular Plan - Growth Option;Regular Plan;Growth;INF666M01014;;2717.7682;12-Sep-2026
119138;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01501;INF666M01485;1002.0107;12-Sep-2026
119139;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01519;INF666M01493;1031.3853;12-Sep-2026
119137;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01527;INF666M01477;1002.4839;12-Sep-2026
115992;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Reinvestment);Regular Plan;Income Distribution cum capital withdrawal;;INF666M01022;1002.2334;12-Sep-2026
115995;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01071;INF666M01055;1003.647;12-Sep-2026
115993;Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01089;INF666M01030;1002.4705;12-Sep-2026
115994;Groww Liquid Fund (formerly known as Indiabulls Liquid) Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01063;INF666M01048;1002.0169;12-Sep-2026

HSBC Mutual Fund
120038;HSBC Liquid Fund -  Growth Direct;Regular Plan;Direct;INF336L01CC8;;2830.9607;12-Sep-2026
120037;HSBC Liquid Fund - Direct Daily IDCW;Direct Plan;Daily IDCW;;INF336L01CB0;1001.7298;12-Sep-2026
120039;HSBC Liquid Fund - Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF336L01BZ1;INF336L01CA2;1041.4162;12-Sep-2026
120040;HSBC Liquid Fund - Direct Weekly IDCW;Direct Plan;Weekly IDCW;INF336L01LK2;INF336L01CD6;1195.7758;12-Sep-2026
118907;HSBC Liquid Fund - Growth;Regular Plan;Growth;INF336L01BL1;;4042.3086;12-Sep-2026
118906;HSBC Liquid Fund - IDCW;Regular Plan;IDCW;;INF336L01BK3;1019.4538;12-Sep-2026
118909;HSBC Liquid Fund - Institutional Daily IDCW;Regular Plan;Institutional Daily IDCW;;INF336L01BS6;1563.0622;12-Sep-2026
118901;HSBC Liquid Fund - Regular Daily IDCW;Regular Plan;Daily IDCW;;INF336L01BM9;1001.53;12-Sep-2026
118902;HSBC Liquid Fund - Regular Growth;Regular Plan;Growth;INF336L01BN7;;2801.7027;12-Sep-2026
118903;HSBC Liquid Fund - Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF336L01BP2;INF336L01BO5;1005.6634;12-Sep-2026
118904;HSBC Liquid Fund - Regular Weekly IDCW;Regular Plan;Weekly IDCW;INF336L01LJ4;INF336L01BQ0;1108.0297;12-Sep-2026
118908;HSBC Liquid Fund - Weekly IDCW;Regular Plan;Weekly IDCW;;INF336L01BR8;1001.8145;12-Sep-2026

Invesco Mutual Fund
104484;Invesco India Liquid Fund - Daily IDCW (Reinvestment);Regular Plan;Daily IDCW;;INF205K01HN3;1002.7594;12-Sep-2026
120537;Invesco India Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF205K01MF9;;3899.9833;12-Sep-2026
